Item ID;Sale ID;Product ID;Sale date;Year;Month;Year/Month;Quantity;Unit Price;Original Price;Revenue;Calculate disccount;Discount applied;Discount;Channel;Channel Campaings;Category;Country;Age range
514;329;206;4/4/25;2025;4;2025-04;3;63,03;63,03;189,09;0;0;0;E-commerce;Website Banner;Pants;FRANCE;26-35
1038;1016;206;22/4/25;2025;4;2025-04;3;63,03;63,03;189,09;0;0;0;E-commerce;Website Banner;Pants;ITALY;56-65
1623;486;236;19/4/25;2025;4;2025-04;3;62,93;62,93;188,79;0;0;0;App Mobile;App Mobile;Shoes;SPAIN;46-55
2106;314;317;18/5/25;2025;5;2025-05;3;62,63;62,63;187,89;0;0;0;E-commerce;Website Banner;Sleepwear;SPAIN;16-25
2699;343;382;17/6/25;2025;6;2025-06;3;62,52;62,52;187,56;0;0;0;App Mobile;App Mobile;Dresses;FRANCE;36-45
2466;399;192;4/5/25;2025;5;2025-05;3;62,48;62,48;187,44;0;0;0;App Mobile;App Mobile;Dresses;PORTUGAL;16-25
2761;201;192;27/5/25;2025;5;2025-05;3;62,48;62,48;187,44;0;0;0;App Mobile;App Mobile;Dresses;ITALY;36-45
1870;96;378;20/4/25;2025;4;2025-04;3;62,39;62,39;187,17;0;0;0;E-commerce;Website Banner;Pants;FRANCE;36-45
93;490;323;24/5/25;2025;5;2025-05;3;62,34;62,34;187,02;0;0;0;App Mobile;App Mobile;T-Shirts;PORTUGAL;36-45
2335;700;323;26/5/25;2025;5;2025-05;3;62,34;62,34;187,02;0;0;0;E-commerce;Website Banner;T-Shirts;NETHERLANDS;46-55
1898;525;437;21/5/25;2025;5;2025-05;3;62,17;62,17;186,51;0;0;0;App Mobile;App Mobile;Dresses;GERMANY;16-25
2667;1054;50;28/4/25;2025;4;2025-04;3;61,95;61,95;185,85;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;56-65
1418;253;444;27/4/25;2025;4;2025-04;3;61,78;61,78;185,34;0;0;0;App Mobile;App Mobile;Dresses;FRANCE;26-35
3342;702;134;29/5/25;2025;5;2025-05;3;61,75;61,75;185,25;0;0;0;App Mobile;App Mobile;Pants;FRANCE;26-35
1161;142;266;25/5/25;2025;5;2025-05;3;61,67;61,67;185,01;0;0;0;E-commerce;Website Banner;Pants;SPAIN;56-65
1452;400;35;21/4/25;2025;4;2025-04;3;61,61;61,61;184,83;0;0;0;App Mobile;App Mobile;Dresses;NETHERLANDS;36-45
2551;90;399;26/5/25;2025;5;2025-05;3;61,6;61,6;184,8;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;36-45
2732;75;399;22/5/25;2025;5;2025-05;3;61,6;61,6;184,8;0;0;0;App Mobile;App Mobile;Shoes;ITALY;26-35
76;85;123;15/5/25;2025;5;2025-05;3;61,51;61,51;184,53;0;0;0;E-commerce;Website Banner;Sleepwear;NETHERLANDS;16-25
3324;1219;125;14/5/25;2025;5;2025-05;3;61,27;61,27;183,81;0;0;0;E-commerce;Website Banner;Shoes;ITALY;26-35
752;190;15;17/6/25;2025;6;2025-06;3;61,26;61,26;183,78;0;0;0;App Mobile;App Mobile;T-Shirts;NETHERLANDS;46-55
3105;305;305;28/4/25;2025;4;2025-04;3;60,79;60,79;182,37;0;0;0;E-commerce;Website Banner;Pants;GERMANY;26-35
2026;430;129;18/4/25;2025;4;2025-04;3;60,68;60,68;182,04;0;0;0;E-commerce;Website Banner;Pants;ITALY;56-65
2540;1306;191;15/6/25;2025;6;2025-06;3;60,52;60,52;181,56;0;0;0;E-commerce;Website Banner;Dresses;FRANCE;46-55
3159;362;191;25/5/25;2025;5;2025-05;3;60,52;60,52;181,56;0;0;0;App Mobile;App Mobile;Dresses;PORTUGAL;26-35
574;1055;111;21/5/25;2025;5;2025-05;3;60,36;60,36;181,08;0;0;0;App Mobile;App Mobile;Pants;GERMANY;26-35
1212;854;111;16/4/25;2025;4;2025-04;3;60,36;60,36;181,08;0;0;0;E-commerce;Website Banner;Pants;ITALY;36-45
178;503;347;22/5/25;2025;5;2025-05;3;59,92;59,92;179,76;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;16-25
1675;222;347;21/5/25;2025;5;2025-05;3;59,92;59,92;179,76;0;0;0;App Mobile;App Mobile;T-Shirts;ITALY;36-45
785;198;466;23/4/25;2025;4;2025-04;3;59,9;59,9;179,7;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;56-65
1975;1262;472;28/4/25;2025;4;2025-04;3;59,9;59,9;179,7;0;0;0;E-commerce;Website Banner;Pants;ITALY;26-35
1924;878;391;16/4/25;2025;4;2025-04;3;59,77;59,77;179,31;0;0;0;E-commerce;Website Banner;Dresses;NETHERLANDS;36-45
2418;823;391;24/4/25;2025;4;2025-04;3;59,77;59,77;179,31;0;0;0;App Mobile;App Mobile;Dresses;NETHERLANDS;26-35
2806;1031;391;4/6/25;2025;6;2025-06;3;59,77;59,77;179,31;0;0;0;App Mobile;App Mobile;Dresses;PORTUGAL;46-55
1351;475;464;28/4/25;2025;4;2025-04;3;59,58;59,58;178,74;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;36-45
1088;167;160;18/5/25;2025;5;2025-05;3;59,38;59,38;178,14;0;0;0;E-commerce;Website Banner;Sleepwear;ITALY;16-25
3100;620;160;20/5/25;2025;5;2025-05;3;59,38;59,38;178,14;0;0;0;E-commerce;Website Banner;Sleepwear;SPAIN;16-25
3234;603;186;31/5/25;2025;5;2025-05;3;59,35;59,35;178,05;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;46-55
426;312;390;31/5/25;2025;5;2025-05;3;59,33;59,33;177,99;0;0;0;E-commerce;Website Banner;Shoes;SPAIN;36-45
2210;1113;390;19/4/25;2025;4;2025-04;3;59,33;59,33;177,99;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;56-65
2334;545;390;4/5/25;2025;5;2025-05;3;59,33;59,33;177,99;0;0;0;E-commerce;Website Banner;Shoes;SPAIN;36-45
1548;469;244;25/5/25;2025;5;2025-05;3;59,32;59,32;177,96;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;56-65
805;129;78;26/5/25;2025;5;2025-05;3;59,21;59,21;177,63;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;46-55
1109;394;78;15/6/25;2025;6;2025-06;3;59,21;59,21;177,63;0;0;0;E-commerce;Website Banner;Shoes;NETHERLANDS;36-45
2058;1189;78;24/4/25;2025;4;2025-04;3;59,21;59,21;177,63;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;46-55
290;1112;384;25/4/25;2025;4;2025-04;3;58,94;58,94;176,82;0;0;0;App Mobile;App Mobile;Sleepwear;FRANCE;16-25
1720;382;384;26/4/25;2025;4;2025-04;3;58,94;58,94;176,82;0;0;0;E-commerce;Website Banner;Sleepwear;SPAIN;36-45
3260;708;247;16/4/25;2025;4;2025-04;3;58,86;58,86;176,58;0;0;0;App Mobile;App Mobile;Pants;PORTUGAL;26-35
2747;782;63;13/4/25;2025;4;2025-04;3;58,67;58,67;176,01;0;0;0;App Mobile;App Mobile;Sleepwear;GERMANY;56-65
2575;125;366;5/6/25;2025;6;2025-06;3;58,34;58,34;175,02;0;0;0;App Mobile;App Mobile;Pants;GERMANY;56-65
313;747;22;21/4/25;2025;4;2025-04;3;58,26;58,26;174,78;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;16-25
512;86;22;15/6/25;2025;6;2025-06;3;58,26;58,26;174,78;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;16-25
477;952;225;25/4/25;2025;4;2025-04;3;58,11;58,11;174,33;0;0;0;E-commerce;Website Banner;Shoes;ITALY;16-25
743;195;101;20/5/25;2025;5;2025-05;3;58,11;58,11;174,33;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;26-35
3310;859;225;22/5/25;2025;5;2025-05;3;58,11;58,11;174,33;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;36-45
2288;1007;321;16/4/25;2025;4;2025-04;3;58,09;58,09;174,27;0;0;0;App Mobile;App Mobile;Pants;ITALY;46-55
3018;559;237;4/6/25;2025;6;2025-06;3;57,67;64,08;173,01;10;6,41;1;E-commerce;Website Banner;Dresses;SPAIN;46-55
2930;870;223;28/5/25;2025;5;2025-05;3;57,36;57,36;172,08;0;0;0;App Mobile;App Mobile;Pants;FRANCE;36-45
1218;774;27;22/5/25;2025;5;2025-05;3;57,35;57,35;172,05;0;0;0;App Mobile;App Mobile;Dresses;PORTUGAL;46-55
1525;217;27;6/4/25;2025;4;2025-04;3;57,35;57,35;172,05;0;0;0;E-commerce;Website Banner;Dresses;SPAIN;56-65
2096;924;49;5/4/25;2025;4;2025-04;3;57,35;57,35;172,05;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;36-45
2253;1236;27;6/5/25;2025;5;2025-05;3;57,35;57,35;172,05;0;0;0;E-commerce;Website Banner;Dresses;ITALY;16-25
550;795;210;21/4/25;2025;4;2025-04;3;57,32;57,32;171,96;0;0;0;App Mobile;App Mobile;Sleepwear;PORTUGAL;16-25
1343;461;213;27/5/25;2025;5;2025-05;3;57,31;57,31;171,93;0;0;0;E-commerce;Website Banner;T-Shirts;FRANCE;36-45
3320;288;213;4/5/25;2025;5;2025-05;3;57,31;57,31;171,93;0;0;0;App Mobile;App Mobile;T-Shirts;SPAIN;46-55
2190;667;53;15/4/25;2025;4;2025-04;3;57,17;57,17;171,51;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;16-25
2301;942;53;29/4/25;2025;4;2025-04;3;57,17;57,17;171,51;0;0;0;E-commerce;Website Banner;Shoes;ITALY;46-55
1250;566;288;21/4/25;2025;4;2025-04;3;57,11;57,11;171,33;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;36-45
1066;602;103;28/4/25;2025;4;2025-04;3;57;57;171;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;16-25
2160;703;103;5/5/25;2025;5;2025-05;3;57;57;171;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;56-65
1348;247;407;4/4/25;2025;4;2025-04;3;56,84;56,84;170,52;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;56-65
19;1218;100;23/4/25;2025;4;2025-04;3;56,44;56,44;169,32;0;0;0;App Mobile;App Mobile;Dresses;GERMANY;36-45
1327;548;485;25/4/25;2025;4;2025-04;3;56,2;56,2;168,6;0;0;0;App Mobile;App Mobile;Shoes;SPAIN;36-45
1637;164;485;17/4/25;2025;4;2025-04;3;56,2;56,2;168,6;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;16-25
3042;275;117;18/4/25;2025;4;2025-04;3;56,06;56,06;168,18;0;0;0;App Mobile;App Mobile;Dresses;GERMANY;46-55
3008;214;422;28/4/25;2025;4;2025-04;3;55,91;55,91;167,73;0;0;0;App Mobile;App Mobile;Sleepwear;NETHERLANDS;56-65
2475;85;156;15/5/25;2025;5;2025-05;3;55,52;55,52;166,56;0;0;0;E-commerce;Website Banner;Dresses;NETHERLANDS;16-25
3314;1285;156;31/5/25;2025;5;2025-05;3;55,52;55,52;166,56;0;0;0;App Mobile;App Mobile;Dresses;GERMANY;56-65
167;106;97;25/4/25;2025;4;2025-04;3;55,27;55,27;165,81;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;56-65
703;1201;107;17/4/25;2025;4;2025-04;3;55,06;55,06;165,18;0;0;0;App Mobile;App Mobile;Shoes;PORTUGAL;46-55
1120;818;107;16/6/25;2025;6;2025-06;3;55,06;55,06;165,18;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;16-25
3360;1230;107;19/5/25;2025;5;2025-05;3;55,06;55,06;165,18;0;0;0;E-commerce;Website Banner;Shoes;PORTUGAL;26-35
2346;452;264;25/4/25;2025;4;2025-04;3;55,01;55,01;165,03;0;0;0;App Mobile;App Mobile;T-Shirts;SPAIN;26-35
2002;136;461;14/6/25;2025;6;2025-06;3;54,91;54,91;164,73;0;0;0;E-commerce;Website Banner;T-Shirts;SPAIN;36-45
120;1108;481;27/5/25;2025;5;2025-05;3;54,87;54,87;164,61;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;46-55
3336;1071;389;6/5/25;2025;5;2025-05;3;54,76;54,76;164,28;0;0;0;App Mobile;App Mobile;Sleepwear;SPAIN;26-35
1568;407;45;21/4/25;2025;4;2025-04;3;54,16;54,16;162,48;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;46-55
1803;330;267;24/4/25;2025;4;2025-04;3;53,91;53,91;161,73;0;0;0;E-commerce;Website Banner;Sleepwear;SPAIN;16-25
3114;857;154;16/4/25;2025;4;2025-04;3;53,74;53,74;161,22;0;0;0;App Mobile;App Mobile;Sleepwear;FRANCE;36-45
1191;1309;47;19/4/25;2025;4;2025-04;3;53,73;53,73;161,19;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;46-55
1288;3;127;22/4/25;2025;4;2025-04;3;53,67;53,67;161,01;0;0;0;App Mobile;App Mobile;Pants;GERMANY;16-25
2660;557;52;25/4/25;2025;4;2025-04;3;53,61;53,61;160,83;0;0;0;App Mobile;App Mobile;T-Shirts;NETHERLANDS;16-25
2087;1161;494;26/4/25;2025;4;2025-04;3;53,52;53,52;160,56;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;26-35
564;976;196;6/6/25;2025;6;2025-06;3;53,47;59,41;160,41;10;5,94;1;E-commerce;Website Banner;Pants;PORTUGAL;16-25
809;258;331;29/5/25;2025;5;2025-05;3;53,34;53,34;160,02;0;0;0;E-commerce;Website Banner;Pants;FRANCE;16-25
2549;351;73;27/5/25;2025;5;2025-05;3;53,25;53,25;159,75;0;0;0;E-commerce;Website Banner;Sleepwear;GERMANY;36-45
1372;833;40;29/4/25;2025;4;2025-04;3;53,19;53,19;159,57;0;0;0;E-commerce;Website Banner;Pants;FRANCE;16-25
2365;130;133;4/5/25;2025;5;2025-05;3;53,05;53,05;159,15;0;0;0;App Mobile;App Mobile;T-Shirts;PORTUGAL;56-65
2616;375;133;14/4/25;2025;4;2025-04;3;53,05;53,05;159,15;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;46-55
1430;65;25;6/5/25;2025;5;2025-05;3;52,94;52,94;158,82;0;0;0;E-commerce;Website Banner;Sleepwear;FRANCE;36-45
2300;640;262;18/4/25;2025;4;2025-04;3;52,94;52,94;158,82;0;0;0;App Mobile;App Mobile;Sleepwear;ITALY;16-25
3016;184;25;18/4/25;2025;4;2025-04;3;52,94;52,94;158,82;0;0;0;E-commerce;Website Banner;Sleepwear;SPAIN;46-55
3344;163;25;20/5/25;2025;5;2025-05;3;52,94;52,94;158,82;0;0;0;App Mobile;App Mobile;Sleepwear;FRANCE;56-65
59;1206;75;19/4/25;2025;4;2025-04;3;52,83;52,83;158,49;0;0;0;E-commerce;Website Banner;Sleepwear;SPAIN;26-35
756;515;299;20/5/25;2025;5;2025-05;3;52,65;52,65;157,95;0;0;0;E-commerce;Website Banner;Dresses;GERMANY;46-55
592;345;220;14/4/25;2025;4;2025-04;3;52,6;52,6;157,8;0;0;0;E-commerce;Website Banner;Sleepwear;NETHERLANDS;26-35
1139;1209;432;20/4/25;2025;4;2025-04;3;52,39;52,39;157,17;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;36-45
3004;605;181;6/4/25;2025;4;2025-04;3;52,18;52,18;156,54;0;0;0;App Mobile;App Mobile;Shoes;ITALY;16-25
1816;225;440;20/5/25;2025;5;2025-05;3;52,08;52,08;156,24;0;0;0;App Mobile;App Mobile;Shoes;ITALY;26-35
1876;103;440;13/6/25;2025;6;2025-06;3;52,08;52,08;156,24;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;56-65
3051;1229;440;29/5/25;2025;5;2025-05;3;52,08;52,08;156,24;0;0;0;App Mobile;App Mobile;Shoes;ITALY;16-25
465;500;76;26/4/25;2025;4;2025-04;3;51,7;51,7;155,1;0;0;0;E-commerce;Website Banner;Pants;GERMANY;36-45
2881;225;76;20/5/25;2025;5;2025-05;3;51,7;51,7;155,1;0;0;0;App Mobile;App Mobile;Pants;ITALY;26-35
1747;252;480;18/4/25;2025;4;2025-04;3;51,63;51,63;154,89;0;0;0;App Mobile;App Mobile;Dresses;GERMANY;56-65
3164;1123;480;27/5/25;2025;5;2025-05;3;51,63;51,63;154,89;0;0;0;E-commerce;Website Banner;Dresses;FRANCE;36-45
519;416;279;4/6/25;2025;6;2025-06;3;51,58;51,58;154,74;0;0;0;App Mobile;App Mobile;Sleepwear;ITALY;46-55
2281;1342;279;23/5/25;2025;5;2025-05;3;51,58;51,58;154,74;0;0;0;E-commerce;Website Banner;Sleepwear;SPAIN;46-55
2618;705;37;18/4/25;2025;4;2025-04;3;51,33;51,33;153,99;0;0;0;E-commerce;Website Banner;Pants;GERMANY;26-35
1401;396;170;28/5/25;2025;5;2025-05;3;51,27;51,27;153,81;0;0;0;E-commerce;Website Banner;Dresses;ITALY;36-45
807;575;336;27/4/25;2025;4;2025-04;3;51,22;51,22;153,66;0;0;0;App Mobile;App Mobile;T-Shirts;SPAIN;26-35
1447;989;336;27/5/25;2025;5;2025-05;3;51,22;51,22;153,66;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;36-45
2100;1322;336;27/5/25;2025;5;2025-05;3;51,22;51,22;153,66;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;16-25
3275;798;336;4/4/25;2025;4;2025-04;3;51,22;51,22;153,66;0;0;0;E-commerce;Website Banner;T-Shirts;SPAIN;46-55
224;463;252;13/6/25;2025;6;2025-06;3;51,17;51,17;153,51;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;36-45
63;965;255;27/5/25;2025;5;2025-05;3;51;51;153;0;0;0;E-commerce;Website Banner;Pants;PORTUGAL;16-25
911;525;255;21/5/25;2025;5;2025-05;3;51;51;153;0;0;0;App Mobile;App Mobile;Pants;GERMANY;16-25
2889;1306;255;15/6/25;2025;6;2025-06;3;51;51;153;0;0;0;E-commerce;Website Banner;Pants;FRANCE;46-55
53;1053;421;14/4/25;2025;4;2025-04;3;50,89;50,89;152,67;0;0;0;E-commerce;Website Banner;Sleepwear;NETHERLANDS;56-65
171;801;421;4/4/25;2025;4;2025-04;3;50,89;50,89;152,67;0;0;0;E-commerce;Website Banner;Sleepwear;ITALY;46-55
2574;135;421;15/5/25;2025;5;2025-05;3;50,89;50,89;152,67;0;0;0;E-commerce;Website Banner;Sleepwear;FRANCE;36-45
1032;467;290;20/4/25;2025;4;2025-04;3;50,86;50,86;152,58;0;0;0;App Mobile;App Mobile;Sleepwear;GERMANY;26-35
34;112;100;6/6/25;2025;6;2025-06;3;50,8;56,44;152,4;9,99;5,64;1;E-commerce;Website Banner;Dresses;ITALY;46-55
1561;272;278;5/5/25;2025;5;2025-05;3;50,41;50,41;151,23;0;0;0;App Mobile;App Mobile;T-Shirts;ITALY;16-25
1630;603;419;31/5/25;2025;5;2025-05;3;50,34;50,34;151,02;0;0;0;App Mobile;App Mobile;Dresses;FRANCE;46-55
1108;1062;69;5/5/25;2025;5;2025-05;3;49,98;49,98;149,94;0;0;0;App Mobile;App Mobile;Shoes;ITALY;26-35
3287;285;69;29/5/25;2025;5;2025-05;3;49,98;49,98;149,94;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;36-45
781;760;219;4/4/25;2025;4;2025-04;3;49,76;49,76;149,28;0;0;0;E-commerce;Website Banner;Shoes;ITALY;26-35
883;470;219;30/4/25;2025;4;2025-04;3;49,76;49,76;149,28;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;56-65
266;842;173;21/4/25;2025;4;2025-04;3;49,74;49,74;149,22;0;0;0;App Mobile;App Mobile;Dresses;SPAIN;56-65
388;421;268;19/5/25;2025;5;2025-05;3;49,59;49,59;148,77;0;0;0;E-commerce;Website Banner;Sleepwear;FRANCE;56-65
3188;871;268;4/5/25;2025;5;2025-05;3;49,59;49,59;148,77;0;0;0;E-commerce;Website Banner;Sleepwear;GERMANY;16-25
1096;158;43;13/4/25;2025;4;2025-04;3;49,4;49,4;148,2;0;0;0;E-commerce;Website Banner;Dresses;GERMANY;26-35
1541;306;232;26/4/25;2025;4;2025-04;3;49,34;49,34;148,02;0;0;0;E-commerce;Website Banner;Shoes;ITALY;36-45
1983;922;232;23/5/25;2025;5;2025-05;3;49,34;49,34;148,02;0;0;0;E-commerce;Website Banner;Shoes;SPAIN;26-35
3002;556;232;30/4/25;2025;4;2025-04;3;49,34;49,34;148,02;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;56-65
2129;256;138;21/5/25;2025;5;2025-05;3;49,21;49,21;147,63;0;0;0;E-commerce;Website Banner;Shoes;PORTUGAL;36-45
2844;238;175;19/5/25;2025;5;2025-05;3;49,16;49,16;147,48;0;0;0;E-commerce;Website Banner;T-Shirts;GERMANY;56-65
1255;672;300;25/4/25;2025;4;2025-04;3;48,88;48,88;146,64;0;0;0;App Mobile;App Mobile;Shoes;GERMANY;16-25
988;909;295;22/4/25;2025;4;2025-04;3;48,73;48,73;146,19;0;0;0;App Mobile;App Mobile;Pants;PORTUGAL;26-35
2572;986;295;23/5/25;2025;5;2025-05;3;48,73;48,73;146,19;0;0;0;App Mobile;App Mobile;Pants;FRANCE;26-35
2282;979;301;22/4/25;2025;4;2025-04;3;48,72;48,72;146,16;0;0;0;E-commerce;Website Banner;Dresses;FRANCE;46-55
2457;328;34;13/5/25;2025;5;2025-05;3;48,34;48,34;145,02;0;0;0;E-commerce;Website Banner;Dresses;FRANCE;36-45
3332;971;34;21/5/25;2025;5;2025-05;3;48,34;48,34;145,02;0;0;0;App Mobile;App Mobile;Dresses;GERMANY;46-55
1265;797;189;21/5/25;2025;5;2025-05;3;48,12;48,12;144,36;0;0;0;E-commerce;Website Banner;Sleepwear;ITALY;26-35
1558;580;455;31/5/25;2025;5;2025-05;3;48,03;48,03;144,09;0;0;0;App Mobile;App Mobile;Pants;PORTUGAL;56-65
2064;1017;455;22/5/25;2025;5;2025-05;3;48,03;48,03;144,09;0;0;0;App Mobile;App Mobile;Pants;NETHERLANDS;16-25
144;389;121;18/4/25;2025;4;2025-04;3;47,91;47,91;143,73;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;16-25
749;221;185;16/5/25;2025;5;2025-05;3;47,73;47,73;143,19;0;0;0;E-commerce;Website Banner;Pants;GERMANY;46-55
2471;375;185;14/4/25;2025;4;2025-04;3;47,73;47,73;143,19;0;0;0;E-commerce;Website Banner;Pants;ITALY;46-55
114;1198;147;5/6/25;2025;6;2025-06;3;47,62;52,91;142,86;10;5,29;1;E-commerce;Website Banner;Shoes;SPAIN;26-35
3325;299;486;13/5/25;2025;5;2025-05;3;47,62;68,03;142,86;30;20,41;1;App Mobile;Social Media;T-Shirts;GERMANY;26-35
2277;1127;482;13/5/25;2025;5;2025-05;3;47,59;47,59;142,77;0;0;0;E-commerce;Website Banner;Dresses;GERMANY;46-55
173;309;410;25/5/25;2025;5;2025-05;3;47,47;47,47;142,41;0;0;0;App Mobile;App Mobile;Sleepwear;FRANCE;56-65
1062;593;254;16/6/25;2025;6;2025-06;3;47,44;47,44;142,32;0;0;0;App Mobile;App Mobile;Shoes;PORTUGAL;36-45
2582;10;254;21/5/25;2025;5;2025-05;3;47,44;47,44;142,32;0;0;0;E-commerce;Website Banner;Shoes;FRANCE;56-65
2523;158;479;13/4/25;2025;4;2025-04;3;47,42;47,42;142,26;0;0;0;E-commerce;Website Banner;Dresses;GERMANY;26-35
1449;86;68;15/6/25;2025;6;2025-06;3;47,27;47,27;141,81;0;0;0;App Mobile;App Mobile;Sleepwear;FRANCE;16-25
1687;1234;132;23/4/25;2025;4;2025-04;3;46,9;46,9;140,7;0;0;0;App Mobile;App Mobile;Shoes;SPAIN;36-45
2318;1135;228;20/5/25;2025;5;2025-05;3;46,89;46,89;140,67;0;0;0;App Mobile;App Mobile;Pants;FRANCE;16-25
2622;309;349;25/5/25;2025;5;2025-05;3;46,72;46,72;140,16;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;56-65
1391;334;200;29/5/25;2025;5;2025-05;3;46,41;46,41;139,23;0;0;0;App Mobile;App Mobile;Sleepwear;ITALY;36-45
1545;483;386;6/6/25;2025;6;2025-06;3;46,24;51,38;138,72;10;5,14;1;E-commerce;Website Banner;Dresses;FRANCE;36-45
331;215;242;4/6/25;2025;6;2025-06;3;46,12;51,25;138,36;10,01;5,12;1;E-commerce;Website Banner;Shoes;ITALY;46-55
460;794;351;24/5/25;2025;5;2025-05;3;46,11;46,11;138,33;0;0;0;App Mobile;App Mobile;Pants;NETHERLANDS;56-65
2345;216;351;22/5/25;2025;5;2025-05;3;46,11;46,11;138,33;0;0;0;E-commerce;Website Banner;Pants;ITALY;16-25
2617;1309;261;19/4/25;2025;4;2025-04;3;46,1;46,1;138,3;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;46-55
2452;1127;62;13/5/25;2025;5;2025-05;3;46,09;46,09;138,27;0;0;0;E-commerce;Website Banner;Pants;GERMANY;46-55
3184;659;155;17/4/25;2025;4;2025-04;3;46,07;46,07;138,21;0;0;0;App Mobile;App Mobile;Dresses;GERMANY;56-65
1665;855;94;21/5/25;2025;5;2025-05;3;45,8;45,8;137,4;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;36-45
1347;408;161;4/5/25;2025;5;2025-05;3;45,75;45,75;137,25;0;0;0;E-commerce;Website Banner;T-Shirts;NETHERLANDS;36-45
1025;347;316;18/5/25;2025;5;2025-05;3;45,73;45,73;137,19;0;0;0;E-commerce;Website Banner;T-Shirts;ITALY;46-55
401;126;229;15/5/25;2025;5;2025-05;3;45,58;45,58;136,74;0;0;0;E-commerce;Website Banner;Shoes;GERMANY;56-65
1464;505;229;23/5/25;2025;5;2025-05;3;45,58;45,58;136,74;0;0;0;App Mobile;App Mobile;Shoes;FRANCE;26-35
2393;1271;20;5/4/25;2025;4;2025-04;3;45,42;45,42;136,26;0;0;0;E-commerce;Website Banner;Dresses;SPAIN;56-65
2862;884;89;6/4/25;2025;4;2025-04;3;45,12;45,12;135,36;0;0;0;App Mobile;App Mobile;Shoes;ITALY;56-65
829;642;128;19/5/25;2025;5;2025-05;3;44,9;44,9;134,7;0;0;0;E-commerce;Website Banner;T-Shirts;NETHERLANDS;16-25
2067;879;12;27/4/25;2025;4;2025-04;3;44,77;44,77;134,31;0;0;0;E-commerce;Website Banner;Dresses;FRANCE;46-55
181;376;372;19/5/25;2025;5;2025-05;3;44,65;63,79;133,95;30;19,14;1;App Mobile;Social Media;Pants;GERMANY;36-45
640;242;179;23/5/25;2025;5;2025-05;3;44,59;44,59;133,77;0;0;0;App Mobile;App Mobile;T-Shirts;GERMANY;36-45
594;98;322;20/5/25;2025;5;2025-05;3;44,45;44,45;133,35;0;0;0;E-commerce;Website Banner;Dresses;NETHERLANDS;46-55
3039;29;322;25/4/25;2025;4;2025-04;3;44,45;44,45;133,35;0;0;0;App Mobile;App Mobile;Dresses;FRANCE;36-45
1620;1011;489;17/4/25;2025;4;2025-04;3;44,21;44,21;132,63;0;0;0;App Mobile;App Mobile;T-Shirts;SPAIN;36-45
976;779;280;17/4/25;2025;4;2025-04;3;44,14;44,14;132,42;0;0;0;App Mobile;App Mobile;T-Shirts;NETHERLANDS;26-35
1070;694;280;6/5/25;2025;5;2025-05;3;44,14;44,14;132,42;0;0;0;App Mobile;App Mobile;T-Shirts;SPAIN;26-35
2272;63;280;5/4/25;2025;4;2025-04;3;44,14;44,14;132,42;0;0;0;App Mobile;App Mobile;T-Shirts;FRANCE;26-35
363;217;373;6/4/25;2025;4;2025-04;3;44,12;44,12;132,36;0;0;0;E-commerce;Website Banner;Shoes;SPAIN;56-65
